3577.024706,149.1
3539.79426,306.9
3539.745283,311.1
3539.69668,285.9
3539.648078,294
3539.599477,288.9
3539.550879,303.9
3539.502281,291
3539.453686,282.9
3539.405092,302.1
3539.3565,299.1
3539.307909,311.1
3539.25932,342.9
3539.210732,336
3539.162146,315.9
3539.113562,342
3539.064608,342.9
3539.016027,320.1
3538.967448,359.1
3538.91887,350.1
3538.870293,359.1
3538.821719,363.9
3538.773145,363.9
3538.724574,345.9
3538.676004,339
3538.627436,380.1
3538.578869,381.9
3538.530304,390
3538.48174,381
3538.433179,386.1
3538.384248,410.1
3538.335689,368.1
3538.287132,404.1
3538.238576,434.1
3538.190022,372
3538.14147,417.9
3538.09292,417
3538.04437,399.9
3537.995823,405
3537.947277,491.1
3537.898733,440.1
3537.85019,450.9
3537.801649,450
3537.75311,443.1
3537.704201,447.9
3537.655665,495
3537.60713,444
3537.558597,485.1
3537.510066,479.1
3537.461536,492
3537.413008,459
3537.364481,477.9
3537.315956,522
3537.267433,516
3537.218911,477.9
3537.170391,495
3537.121872,510
3537.073355,513.9
3537.024469,525
3536.975955,507.9
3536.927443,534.9
3536.878932,581.1
3536.830423,515.1
3536.781916,542.1
3536.73341,558.9
3536.684906,563.1
3536.636403,590.1
3536.587902,569.1
3536.539403,614.1
3536.490905,561.9
3536.442409,635.1
3536.393914,600.9
3536.345051,620.1
3536.296559,582.9
3536.24807,594.9
3536.199581,644.1
3536.151095,671.1
3536.10261,620.1
3536.054126,663
3536.005645,657
3535.957164,675.9
3535.908686,684
3535.860209,645
3535.811733,729
3535.763259,734.1
3535.714787,711
3535.665946,684.9
3535.617477,752.1
3535.56901,677.1
3535.520544,768.9
3535.47208,711.9
3535.423617,765.9
3535.375156,792
3535.326697,762
3535.278239,785.1
3535.229783,771
3535.181328,753.9
3535.132875,749.1
3535.084423,797.1
3535.035974,758.1
3534.987155,801
3534.938709,834.9
3534.890264,842.1
3534.84182,837
3534.793378,849.9
3534.744938,879.9
3534.696499,851.1
3534.648062,867.9
3534.599627,888.9
3534.551193,855.9
3534.502761,861.9
3534.45433,914.1
3534.405901,962.9999
3534.357473,911.1
3534.308678,938.1
3534.260254,975
3534.211831,933
3534.16341,1020
3534.11499,1037.1
3534.066572,948.9
3534.018156,1022.1
3533.969741,1038
3533.921328,1086
3533.872917,1002
3533.824507,1053.9
3533.776098,1047
3533.727692,1107
3533.678917,1073.1
3533.630513,1020
3533.582111,1170
3533.533711,1116.9
3533.485312,1055.1
3533.436915,1112.1
3533.388519,1113.9
3533.340126,1185.9
3533.291733,1205.1
3533.243342,1187.1
3533.194953,1253.1
3533.146566,1227.9
3533.09818,1212
3533.049795,1230
3533.001043,1269
3532.952662,1275
3532.904282,1236
3532.855904,1280.1
3532.807528,1317.9
3532.759153,1284
3532.71078,1277.1
3532.662408,1364.1
3532.614038,1419
3532.565669,1386
3532.517303,1418.1
3532.468937,1397.1
3532.420574,1412.1
3532.372211,1427.1
3532.323482,1461.9
3532.275123,1452.9
3532.226766,1443.9
3532.17841,1416
3532.130056,1485.9
3532.081703,1482.9
3532.033352,1539.9
3531.985003,1523.1
3531.936655,1617.9
3531.888309,1638.9
3531.839964,1589.1
3531.791622,1644.9
3531.74328,1676.1
3531.69494,1713.9
3531.646233,1725
3531.597897,1767
3531.549562,1751.1
3531.501228,1781.1
3531.452896,1811.1
3531.404566,1860
3531.356237,1791.9
3531.30791,1889.1
3531.259585,1899.9
3531.211261,1904.1
3531.162939,1947
3531.114618,2001.9
3531.066299,2045.1
3531.017982,2027.1
3530.969297,2067
3530.920983,2049.9
3530.87267,2118.9
3530.824359,2154.9
3530.776049,2144.1
3530.727741,2175.9
3530.679435,2141.1
3530.63113,2250
3530.582827,2270.1
3530.534525,2376
3530.486225,2309.1
3530.437927,2504.1
3530.38963,2370
3530.341335,2474.1
3530.292673,2508.9
3530.244381,2504.1
3530.19609,2643
3530.147801,2735.1
3530.099514,2623.2
3530.051228,2677.2
3530.002944,2791.2
3529.954662,2847
3529.906381,2818.2
3529.858102,2868
3529.809824,3023.1
3529.761548,2939.1
3529.713273,3125.1
3529.665,3117
3529.61636,3252
3529.568091,3270
3529.519823,3305.1
3529.471556,3375
3529.423291,3517.2
3529.375028,3530.1
3529.326766,3544.2
3529.278505,3738
3529.230247,3630
3529.18199,3761.1
3529.133734,3926.1
3529.08548,3876
3529.037228,3980.1
3528.988977,3966
3528.94036,4134
3528.892113,4230
3528.843867,4254
3528.795622,4342.2
3528.747379,4480.2
3528.699138,4437
3528.650899,4546.2
3528.602661,4544.1
3528.554424,4623.3
3528.50619,4905.3
3528.457956,4793.1
3528.409725,4712.1
3528.361495,4903.2
3528.313266,4882.2
3528.264671,4852.2
3528.216446,4985.1
3528.168222,5005.2
3528.12,5156.1
3528.071779,5078.1
3528.023561,4886.1
3527.975343,4961.1
3527.927127,5086.2
3527.878913,4883.1
3527.830701,4935.3
3527.78249,5050.2
3527.73428,4963.2
3527.686072,4839.3
3527.637498,4786.2
3527.589294,4731.3
3527.54109,4791.3
3527.492889,4649.1
3527.444689,4462.2
3527.396491,4429.2
3527.348294,4469.1
3527.300099,4348.2
3527.251905,4356
3527.203713,4300.2
3527.155523,4243.2
3527.107334,3976.2
3527.059147,3949.2
3527.010961,3840
3526.96241,3830.1
3526.914227,3618
3526.866046,3664.2
3526.817867,3473.1
3526.769689,3378
3526.721513,3334.2
3526.673339,3231
3526.625166,3297
3526.576994,3081
3526.528825,2982
3526.480656,2951.1
3526.43249,2832
3526.384325,2846.1
3526.336161,2676
3526.287632,2568
3526.239472,2623.2
3526.191313,2534.1
3526.143156,2436.9
3526.095,2376.9
3526.046846,2274
3525.998694,2205.9
3525.950543,2181.9
3525.902394,2114.1
3525.854247,2004.9
3525.806101,1944
3525.757956,1908.9
3525.709813,1953
3525.661672,1902.9
3525.613165,1884
3525.565027,1703.1
3525.51689,1716
3525.468755,1656.9
3525.420622,1613.1
3525.37249,1608
3525.32436,1568.1
3525.276232,1455
3525.228105,1457.1
3525.179979,1457.1
3525.131855,1410.9
3525.083733,1370.1
3525.035612,1331.1
3524.987493,1338
3524.939009,1311.9
3524.890893,1242
3524.842778,1191.9
3524.794666,1187.1
3524.746554,1136.1
3524.698445,1188.9
3524.650337,1083
3524.60223,1116
3524.554126,1068
3524.506022,1011.9
3524.457921,987.0001
3524.40982,1017.9
3524.361722,1031.1
3524.313625,923.1
3524.265163,950.1
3524.217069,897.9
3524.168977,881.1
3524.120886,899.1
3524.072797,858
3524.02471,888.9
3523.976624,941.1
3523.928539,812.1
3523.880457,836.1
3523.832376,812.1
3523.784296,801.9
3523.736218,794.1
3523.688142,783.9
3523.640067,771.9
3523.591627,711.9
3523.543555,722.1
3523.495485,702
3523.447417,696
3523.39935,680.1
3523.351284,713.1
3523.303221,674.1
3523.255158,669.9
3523.207098,654
3523.159039,681.9
3523.110981,624
3523.062926,665.1
3523.014871,641.1
3522.966819,615
3522.918401,609.9
3522.870351,591.9
3522.822303,608.1
3522.774257,602.1
3522.726212,623.1
3522.678169,621.9
3522.630127,528
3522.582087,540
3522.534049,528
3522.486012,537
3522.437977,513.9
3522.389943,518.1
3522.341911,488.1
3522.29388,497.1
3522.245485,500.1
3522.197457,477.9
3522.149432,507.9
3522.101407,494.1
3522.053385,450
3522.005364,477
3521.957344,489
3521.909326,456
3521.86131,483
3521.813295,477
3521.765282,474.9
3521.71727,444
3521.66926,437.1
3521.620885,462.9
3521.572878,432
3521.524873,408.9
3521.476869,420.9
3521.428867,432
3521.380866,432
3521.332867,396.9
3521.28487,411.9
3521.236874,410.1
3521.18888,384
3521.140887,381
3521.092896,420.9
3521.044907,375.9
3520.996919,414.9
3520.948566,353.1
3520.900581,378.9
3520.852598,390
3520.804616,396.9
3520.756636,371.1
3520.708658,383.1
3520.660681,339
3520.612705,369
3520.564732,372.9
3520.516759,351.9
3520.468789,336.9
3520.42082,314.1
3520.372852,351.9
3520.324886,354
3520.276556,330
3520.228593,336
3520.180632,341.1
3520.132672,353.1
3520.084714,317.1
3520.036758,306.9
3519.988803,299.1
3519.94085,320.1
3519.892898,335.1
3519.844948,323.1
3519.796999,294
3519.749052,291.9
3519.701107,309
3519.653163,309.9
3519.604855,330.9
3519.556914,285.9
3519.508975,324.9
3519.461037,308.1
3519.413101,294.9
3519.365167,294
3519.317234,305.1
3519.269303,278.1
3519.221373,285
3519.173445,314.1
3519.125519,263.1
3519.077594,269.1
3519.02967,291
3518.981749,306.9
3518.933463,353.1
3518.885544,312
3518.837627,276.9
3518.789711,300
3518.741797,303.9
3518.693885,269.1
3518.645974,314.1
3518.598065,279.9
3518.550157,270
3518.502251,281.1
3518.454347,248.1
3518.406444,267.9
3518.358543,288
3518.310643,266.1
3518.262379,236.1
3518.214482,254.1
3518.166587,240.9
3518.118694,254.1
3518.070802,276
3518.022912,234.9
3517.975023,261.9
3517.927136,270
3517.87925,243.9
3517.831366,254.1
3517.783483,227.1
3517.735602,240.9
3517.687723,284.1
3517.639845,260.1
3517.591604,240.9
3517.543729,243.9
3517.495856,255.9
3517.447985,233.1
3517.400115,234.9
3517.352246,249
3517.30438,216.9
3517.256514,237
3517.208651,261.9
3517.160789,243.9
3517.112928,236.1
3517.065069,228
3517.017212,243.9
3516.969356,219.9
3516.921137,246
3516.873284,240.9
3516.825433,228.9
3516.777584,243
3516.729736,224.1
3516.681889,237
3516.634044,219
3516.586201,224.1
3516.53836,224.1
3516.49052,225
3516.442681,234
3516.394844,225
3516.347009,249.9
3516.299175,231.9
3516.250978,222
3516.203147,216
3516.155318,212.1
3516.10749,221.1
3516.059665,227.1
3516.01184,228
3515.964017,228
3515.916196,228
3515.868376,266.1
3515.820558,218.1
3515.772742,231.9
3515.724927,236.1
3515.677113,183.9
3515.628937,243.9
3515.581126,219.9
3515.533318,218.1
3515.485511,204
3515.437705,210
3515.389901,189.9
3515.342099,195.9
3515.294298,201
3515.246499,225.9
3515.198701,219
3515.150905,201.9
3515.10311,206.1
3515.055317,207
3515.007526,210.9
3514.959371,198
3514.911583,213.9
3514.863796,195.9
3514.816011,177
3514.768227,189
3514.720445,210.9
3514.672665,221.1
3514.624886,200.1
3514.577109,200.1
3514.529333,213
3514.481559,179.1
3514.433786,194.1
3514.386015,192
3514.338246,201
3514.290113,194.1
3514.242347,186
3514.194582,179.1
3514.146819,194.1
3514.099057,168
3514.051297,197.1
3514.003538,198.9
3513.955782,195
3513.908026,228
3513.860272,198.9
3513.81252,183
3513.764769,227.1
3513.71702,209.1
3513.669273,233.1
3513.621162,189
3513.573418,200.1
3513.525675,194.1
3513.477934,204.9
3513.430194,215.1
3513.382456,183
3513.334719,171
3513.286984,177.9
3513.239251,171
3513.191519,180.9
3513.143788,194.1
3513.09606,174.9
3513.048332,183
3513.000607,192
3512.952518,198
3512.904796,189
3512.857075,188.1
3512.809356,194.1
3512.761638,186
3512.713922,195
3512.666207,189
3512.618494,177
3512.570782,200.1
3512.523072,195.9
3512.475364,212.1
3512.427657,192.9
3512.379952,197.1
3512.332248,209.1
3512.284182,174.9
3512.236481,165
3512.188782,191.1
3512.141084,173.1
3512.093388,192.9
3512.045694,179.1
3511.998001,195
3511.95031,171.9
3511.90262,168
3511.854932,180
3511.807246,189.9
3511.759561,194.1
3511.711877,179.1
3511.664195,183.9
3511.616151,165.9
3511.568472,177.9
3511.520795,174.9
3511.47312,170.1
3511.425446,170.1
3511.377773,174.9
3511.330102,186.9
3511.282433,162
3511.234765,171.9
3511.187099,180.9
3511.139434,183
3511.091771,188.1
3511.04411,171
3510.99645,140.1
3510.948427,171.9
3510.900771,182.1
3510.853115,171.9
3510.805462,207.9
3510.757809,156
3510.710159,174
3510.66251,168
3510.614862,153.9
3510.567216,198
3510.519572,173.1
3510.471929,149.1
3510.424288,165
3510.376648,201
3510.32901,164.1
3510.28101,179.1
3510.233375,171.9
3510.185741,219
3510.13811,162
3510.090479,164.1
3510.04285,192
3509.995223,176.1
3509.947598,153.9
3509.899974,150.9
3509.852351,179.1
3509.80473,159
3509.757111,167.1
3509.709493,147.9
3509.661513,177.9
3509.613898,171
3509.566285,168
3509.518674,174
3509.471064,150
3509.423455,179.1
3509.375848,149.1
3509.328243,168
3509.280639,180.9
3509.233037,185.1
3509.185436,162
3509.137837,185.1
3509.090239,156.9
3509.042643,189.9
3508.994686,174.9
3508.947093,186
3508.899501,179.1
3508.851912,180.9
3508.804323,164.1
3508.756737,156
3508.709152,141.9
3508.661568,168.9
3508.613986,174.9
3508.566406,150
3508.518827,161.1
3508.47125,176.1
3508.423674,170.1
3508.3761,182.1
3508.328164,159
3508.280593,162
3508.233023,177.9
3508.185455,171
3508.137889,156.9
3508.090324,159
3508.042761,141
3507.995199,138
3507.947639,150
3507.90008,150.9
3507.852523,143.1
3507.804968,180
3507.757414,164.1
3507.709861,141.9
3507.661948,159
3507.614398,171
3507.566851,186.9
3507.519305,159.9
3507.47176,153.9
3507.424217,173.1
3507.376675,179.1
3507.329136,171.9
3507.281597,152.1
3507.23406,156
3507.186525,155.1
3507.138991,176.1
3507.091459,161.1
3507.043929,149.1
3506.996037,168
3506.948509,167.1
3506.900983,153
3506.853459,153.9
3506.805936,183
3506.758415,159
3506.710895,147
3506.663377,161.1
3506.61586,165
3506.568345,179.1
3506.520832,162
3506.47332,147.9
3506.42581,177
3506.378301,147.9
3506.330431,158.1
3506.282925,149.1
3506.235421,162.9
3506.187919,170.1
3506.140417,180.9
3506.092918,146.1
3506.04542,161.1
3505.997924,171.9
3505.950429,149.1
3505.902936,164.1
3505.855444,173.1
3505.807954,147.9
3505.760465,186.9
3505.712978,183
3505.66513,146.1
3505.617646,144.9
3505.570164,153
3505.522683,168
3505.475204,141
3505.427726,156.9
3505.38025,159
3505.332775,156.9
3505.285302,135
3505.237831,162.9
3505.190361,150
3505.142892,141
3505.095425,131.1
3505.04796,159
3505.000134,149.1
3504.952672,161.1
3504.905211,192
3504.857752,150.9
3504.810294,171
3504.762838,165.9
3504.715384,140.1
3504.667931,153.9
3504.62048,162.9
3504.57303,132
3504.525582,170.1
3504.478135,159.9
3504.43069,168
3504.383246,143.1
3504.335442,150.9
3504.288002,161.1
3504.240563,138.9
3504.193126,140.1
3504.14569,143.1
3504.098256,156.9
3504.050823,164.1
